7200,"Prairie Village,KS"
7201,"Altoona,KS"
7202,"Windom,KS"
7203,"Eureka,KS"
7204,"Fredonia,KS"
7205,"Yates Center,KS"
7206,"Hugoton,KS"
7207,"Osage City,KS"
7208,"Pratt,KS"
7209,"Leavenworth,KS"
7210,"Stilwell,KS"
7211,"Latham,KS"
7212,"Yoder,KS"
7213,"Ada,KS"
7214,"Lincoln County,KS"
7215,"Garden Plain,KS"
7216,"Lyons,KS"
7217,"Viola,KS"
7218,"Grainfield,KS"
7219,"Elk County,KS"
7220,Smith Center/Lebanon 
7221,"Cherryvale,KS"
7222,"Anthony,KS"
7223,"Hiawatha,KS"
7224,Parsons 
7225,"Park,KS"
7226,"Milford,KS"
7227,"Pleasanton,KS"
7228,"Parsons,KS"
7229,"Atwood,KS"
7230,"Fort Riley,KS"
7231,"Spring Hill,KS"
7232,"Hoxie,KS"
7233,"Canton,KS"
7234,"Western Kansas,KS"
7235,"Wamego,KS"
7236,"Eldorado,KS"
7237,"Garden City,KS"
7238,"Centrailia,KS"
7239,"Country,KS"
7240,"Liberal,KS"
7241,Kansas City/Norton 
7242,"Baxter Springs,KS"
7243,"Silver Lake,KS"
7244,"Hazelton,KS"
7245,"Bennington,KS"
7246,"Sylvan Grove,KS"
7247,"Ottawa,KS"
7248,"Hoisington,KS"
7249,"Burrton,KS"
7250,"Americus,KS"
7251,"Oxford,KS"
7252,"Edgerton,KS"
7253,"Coffeyville,KS"
7254,"Burlingame,KS"
7255,"Humboldt,KS"
7256,"Tecumseh,KS"
7257,"Paola,KS"
7258,Lovewell State Park 
7259,"Lansing,KS"
7260,"Chanute,KS"
7261,"Clearwater,KS"
7262,"Wyandotte County,KS"
7263,"Jewell County,KS"
7264,"Morland to Hill City,KS"
7265,"Harper,KS"
7266,"Burr Oak,KS"
7267,"Haysville,KS"
7268,"Towanda,KS"
7269,Winfield 
7270,"Overbrook,KS"
7271,"Iola,KS"
7272,Willamsburg/Ottawa 
7273,I-70 
7274,"Beloit,KS"
7275,"Penokee,KS"
7276,"Douglass,KS"
7277,"Oakley,KS"
7278,"Jetmore,KS"
7279,"Olathe / Lenexa / Lawrence,KS"
7280,"Hamilton,KS"
7281,"Kingman,KS"
7282,"Great Bend,KS"
7283,"Caney,KS"
7284,Minneapolis 
7285,"Galena,KS"
7286,Wichita 
7287,Topeka and Lawrence 
7288,"Cimarron,KS"
7289,"Ellinwood,KS"
7290,"Madison,KS"
7291,"Mapleton,KS"
7292,"Sabetha,KS"
7293,"Stockton,KS"
7294,"Argos,KS"
7295,"Marquette,KS"
7296,"Melvern,KS"
7297,Wakeeney (near; Trego County) 
7298,"De Soto,KS"
7299,"Holton,KS"
7300,"Leon,KS"
7301,"Little River,KS"
7302,"Turon,KS"
7303,"Bonner Springs,KS"
7304,Kansas 
7305,Garden City 
7306,"Pierceville,KS"
7307,"Preston,KS"
7308,"LeRoy,KS"
7309,"Stover,KS"
7310,"Hartford,KS"
7311,"Russell,KS"
7312,"New Strawn,KS"
7313,"Bison,KS"
7314,"Claflin,KS"
7315,"Lindsborg to Lyons,KS"
7316,"Piedmont,KS"
7317,"St. Francis,KS"
7318,"Parker,KS"
7319,"Elsmore,KS"
7320,"Horton,KS"
7321,"Jamestown,KS"
7322,"Wichita/Mulvane,KS"
7323,"Arkansas City,KS"
7324,"Moundridge,KS"
7325,"Stark,KS"
7326,Manhattan 
7327,"Clay Center,KS"
7328,DeSoto/Overland Park 
7329,"Wellsville,KS"
7330,Goodland 
7331,"Fontana,KS"
7332,"McLouth,KS"
7333,"Independence,KS"
7334,Ellinwood 
7335,"Marion,KS"
7336,"Elkhart,KS"
7337,"Johnson County,KS"
7338,Huron 
7339,"Brownell,KS"
7340,"Riley County,KS"
7341,Chanute &amp; Humbolt 
7342,Ft. Scott 
7343,"Carbondale,KS"
7344,"Morrowville,KS"
7345,"LaCygne,KS"
7346,Kansas City/Emporia 
7347,Bonner Springs 
7348,"Hesston,KS"
7349,Fall River 
7350,Kansas City 
7351,"Shawnee Mission,KS"
7352,"Arcadia,KS"
7353,"Scranton,KS"
7354,Lenexa 
7355,"Norton,KS"
7356,"Rose Hill / Wichita,KS"
7357,"Wichita/Rose Hill,KS"
7358,"Osborne,KS"
7359,"Neodesha,KS"
7360,"Belle Plaine,KS"
7361,Emporia/Topeka 
7362,"Belleville,KS"
7363,"Osawatomie,KS"
7364,"Mcpherson/Lindsborg,KS"
7365,"Lola,KS"
7366,"Sterling,KS"
7367,"Solomon,KS"
7368,"Alma,KS"
7369,"Western,KS"
7370,New Cambria 
7371,"Hudson,KS"
7372,"Fort Scott,KS"
7373,"Osowatomie,KS"
7374,"Park City,KS"
7375,"Highway,KS"
7376,"Havensville,KS"
7377,"Baldwin City,KS"
7378,"Kansas Ciy,KS"
7379,"Cedar Point,KS"
7380,Abilene 
7381,"Kansas city,KS"
7382,"DeSoto,KS"
7383,"Forbes AFB,KS"
7384,"Durham,KS"
7385,"Irving,KS"
7386,"Lexington,KY"
7387,"Florence,KY"
7388,"Paducah,KY"
7389,"Ludlow,KY"
7390,"Louisville,KY"
7391,"Corbin,KY"
7392,"Dabney,KY"
7393,"Radcliff,KY"
7394,"Danville,KY"
7395,"Elizabeth,KY"
7396,"Bowling Green,KY"
7397,"Shepherdsville,KY"
7398,"Clarkson,KY"
7399,"Alvaton,KY"
7400,"Prospect,KY"
7401,"Owenton,KY"
7402,"Pellville,KY"
7403,"Paris,KY"
7404,"Lawrenceburg,KY"
7405,"Stanton,KY"
7406,"Richmond,KY"
7407,"Wickliffe,KY"
7408,"McKee,KY"
