12000,"Minot,ND",48.2329668,-101.2922906
12001,"Davenport,ND",46.7141358,-97.0700892
12002,"Valley City,ND",46.9233129,-98.0031547
12003,"West Fargo,ND",46.8769487,-96.89990569999999
12004,"Rugby,ND",48.3688876,-99.9962463
12005,"Newtown,ND",47.9808483,-102.4901804
12006,"Mandan,ND",46.8266603,-100.8895761
12007,"Trenton,ND",48.0705783,-103.836871
12008,"Devils Lake,ND",48.112779,-98.86512019999999
12009,"Grand Fork,ND",47.9252568,-97.0328547
12010,"Thompson,ND",47.7735899,-97.109805
12011,"Washburn,ND",47.28916,-101.0290346
12012,"Langdon,ND",48.7600007,-98.3681728
12013,"Hazen,ND",47.294448,-101.622665
12014,"Penn,ND",48.2216668,-99.0890209
12015,"Belcourt,ND",48.8391712,-99.7448688
12016,New Town ,39.9868904,-75.4007058
12017,"Casselton,ND",46.9005292,-97.2111999
12018,"Williston,ND",48.1469683,-103.6179745
12019,"Mayville,ND",47.4980408,-97.3245354
12020,Fargo/Valley City ,40.7176352,-111.9300575
12021,"Minot AFB,ND",48.4157509,-101.3386723
12022,"Halliday,ND",47.3544535,-102.3360118
12023,"North Bismarck,ND",46.8083268,-100.7837392
12024,"Richardton,ND",46.8838956,-102.3157292
12025,"Garrison,ND",47.6522225,-101.4157165
12026,"Grand Forks AFB,ND",47.9525204,-97.3824492
12027,"Colfax,ND",46.4694065,-96.87452669999999
12028,"Hope,ND",47.3222102,-97.7223196
12029,"Hazelton,ND",46.48471259999999,-100.2795572
12030,"Wheatland,ND",46.907475,-97.3453679
12031,"Strasburg,ND",46.133601,-100.1615042
12032,"Max,ND",47.8211141,-101.2987702
12033,"Underwood,ND",47.4563859,-101.137096
12034,"Tuttle,ND",47.1435993,-99.9945518
12035,"Glen Ullin,ND",46.8150051,-101.829877
12036,"Jamestown,ND",46.9105438,-98.7084357
12037,"Fort Yates,ND",46.0869408,-100.6301271
12038,North Dakota ,47.5514926,-101.0020119
12039,"Wahpeton,ND",46.2652367,-96.60590719999999
12040,Minot ,48.2329668,-101.2922906
12041,"Tioga,ND",48.3972442,-102.938238
12042,"Wildrose,ND",48.6305843,-103.1843507
12043,"Hebron,ND",46.90056260000001,-102.0454416
12044,"Mercer,ND",47.4905538,-100.7109688
12045,"Hickson,ND",46.669408,-96.8103603
12046,Aneta ,47.6794377,-97.98815080000001
12047,"Napoleon,ND",46.5083133,-99.7712195
12048,"Fort Totten,ND",47.97999859999999,-98.99290049999999
12049,White Butte ,46.386676,-103.3024015
12050,"Belfield,ND",46.8852906,-103.1996219
12051,"Mandaree,ND",47.72917899999999,-102.6760243
12053,"Cartwright,ND",47.85974150000001,-103.9263172
12054,"Burlington,ND",48.2752881,-101.4287751
12055,"Beach,ND",46.91806889999999,-104.0043728
12056,"Menoken,ND",46.819633,-100.5317158
12057,"Brunswick County,ND",34.0577172,-78.16246749999999
12058,"McKenzie,ND",46.8236143,-100.4152368
12059,Mandan ,46.8266603,-100.8895761
12060,Central U.S. ,32.778651,-108.153234
12061,"Wishek,ND",46.2569184,-99.55705669999999
12062,"Nome,ND",46.67775289999999,-97.8103807
12063,"Amenia,ND",47.00497439999999,-97.2189763
12064,"Berthold,ND",48.313069,-101.7371077
12065,"Kindred,ND",46.6485779,-97.0170323
12066,"Arthur,ND",47.1041435,-97.21814309999999
12067,"Gackle,ND",46.6258113,-99.1420541
12068,Valley City ,46.9233129,-98.0031547
12069,"Ashland,NE",41.0393413,-96.3683157
12070,"Omaha,NE",41.2523634,-95.99798829999999
12071,"Raymond,NE",40.9567558,-96.78254989999999
12072,"Lincoln,NE",40.8257625,-96.6851982
12073,"Central City,NE",41.1158476,-98.00172479999999
12074,"Gretna,NE",41.14045489999999,-96.24368419999999
12075,"Bellevue,NE",41.1543623,-95.9145568
12076,"Elkhorn,NE",41.2831958,-96.2368465
12077,"Ogallala,NE",41.12821780000001,-101.7203993
12078,"La Vista,NE",41.18388780000001,-96.031127
12079,"Galloway,NE",39.4928235,-74.5596879
12080,"York,NE",40.8673915,-97.5920867
12081,"Fremont,NE",41.4333909,-96.49814669999999
12082,Lincoln/Omaha ,41.2118007,-96.0135778
12083,"Lemoyne,NE",41.2729002,-101.8134532
12084,"La Junta,NE",37.9850091,-103.5438321
12085,"Auburn,NE",40.3947236,-95.83221909999999
12086,"Lexington,NE",40.7808398,-99.74150449999999
12087,"Richlands,NE",34.0564182,-80.93839899999999
12088,"Grand Island,NE",40.9263957,-98.3420118
12089,"Norfolk,NE",42.03272339999999,-97.41375529999999
12090,"Neligh,NE",42.1286177,-98.0297887
12091,"Scribner,NE",41.6666663,-96.66586219999999
12092,"Enders,NE",40.4543822,-101.5349192
12093,"Hooper,NE",41.6099978,-96.5472484
12094,"Reno,NE",39.5296329,-119.8138027
12095,"Bladen,NE",40.3212077,-98.5947609
12096,"Ralston,NE",41.2002566,-96.031987
12097,"South Sioux City,NE",42.4648558,-96.4130601
12098,"Bradshaw,NE",40.8841016,-97.74732569999999
12099,"Gering,NE",41.82636189999999,-103.6577616
12100,"Gothenburg,NE",40.9276614,-100.1606978
12101,"North Platte,NE",41.1402759,-100.7601454
12102,"Hershey,NE",41.1586079,-101.002652
12103,"Exeter,NE",40.6441737,-97.4503271
12104,"Kearney/Lexington,NE",40.49297,-98.94699999999999
12105,"Kearney,NE",40.69933030000001,-99.0816784
12106,Brainard ,41.1838999,-97.0039204
12107,"Scotts Bluff,NE",41.8666341,-103.6671662
12108,"Loretto,NE",41.764722,-98.08027799999999
12109,"Ponca,NE",42.56249709999999,-96.7055917
12110,"Hampton,NE",40.8813808,-97.887194
12111,"Papillion,NE",41.1544432,-96.0422378
12112,"Millard,NE",41.2064604,-96.1633042
12113,"Scottsbluff,NE",41.8666341,-103.6671662
12114,"O\\\\\\'neil,NE",42.4576723,-98.6478882
12115,"Valley-Omaha,NE",41.2283202,-96.1074672
12116,"Ainsworth,NE",42.5449992,-99.8615126
12117,"Tecumseh,NE",40.3667541,-96.19578639999999
12118,"Plattesmouth,NE",41.0111103,-95.88084239999999
12119,"Milford,NE",40.7744509,-97.05058869999999
12120,"Burwell,NE",41.7816732,-99.1331539
12121,"Valley,NE",41.3110284,-96.3465622
12122,"Beatrice,NE",40.2659269,-96.7466913
12123,"Kenesaw,NE",40.6203151,-98.65771749999999
12124,"Waverly,NE",40.9172208,-96.5272313
12125,"Ord,NE",41.6053522,-98.92805829999999
12126,"Humphrey,NE",41.69195300000001,-97.4831018
12127,"Silver Creek,NE",41.3165424,-97.66496699999999
12128,"Stanton,NE",41.950284,-97.2239336
12129,"Murry,NE",40.9171103,-95.93044189999999
12130,"Palisade,NE",40.3491653,-101.1076608
12131,"Valentine,NE",42.87278329999999,-100.5509669
12132,"Winnebago,NE",42.2376482,-96.4723119
12133,"Bennington,NE",41.3647193,-96.1577968
